sample_id,orig_path,edited_path,reversed_path,source_side,target_side,edit_magnitude,reverse_error
sample_1312,experiment/laterality/edits/sample_1312_original.png,experiment/laterality/edits/sample_1312_edited.png,experiment/laterality/edits/sample_1312_reversed.png,right,left,4.394582,0.004674
sample_1313,experiment/laterality/edits/sample_1313_original.png,experiment/laterality/edits/sample_1313_edited.png,experiment/laterality/edits/sample_1313_reversed.png,right,left,6.034246,0.003609
sample_1314,experiment/laterality/edits/sample_1314_original.png,experiment/laterality/edits/sample_1314_edited.png,experiment/laterality/edits/sample_1314_reversed.png,left,right,4.444713,0.005824
sample_1315,experiment/laterality/edits/sample_1315_original.png,experiment/laterality/edits/sample_1315_edited.png,experiment/laterality/edits/sample_1315_reversed.png,left,right,3.998404,0.003282
sample_1316,experiment/laterality/edits/sample_1316_original.png,experiment/laterality/edits/sample_1316_edited.png,experiment/laterality/edits/sample_1316_reversed.png,right,left,4.048403,0.002251
sample_1317,experiment/laterality/edits/sample_1317_original.png,experiment/laterality/edits/sample_1317_edited.png,experiment/laterality/edits/sample_1317_reversed.png,right,left,5.213010,0.003223
sample_1318,experiment/laterality/edits/sample_1318_original.png,experiment/laterality/edits/sample_1318_edited.png,experiment/laterality/edits/sample_1318_reversed.png,left,right,4.321122,0.003023
sample_1319,experiment/laterality/edits/sample_1319_original.png,experiment/laterality/edits/sample_1319_edited.png,experiment/laterality/edits/sample_1319_reversed.png,right,left,5.143832,0.004273
sample_1320,experiment/laterality/edits/sample_1320_original.png,experiment/laterality/edits/sample_1320_edited.png,experiment/laterality/edits/sample_1320_reversed.png,right,left,5.124642,0.003598
sample_1321,experiment/laterality/edits/sample_1321_original.png,experiment/laterality/edits/sample_1321_edited.png,experiment/laterality/edits/sample_1321_reversed.png,left,right,5.205675,0.005429
sample_1322,experiment/laterality/edits/sample_1322_original.png,experiment/laterality/edits/sample_1322_edited.png,experiment/laterality/edits/sample_1322_reversed.png,left,right,4.083842,0.003973
sample_1323,experiment/laterality/edits/sample_1323_original.png,experiment/laterality/edits/sample_1323_edited.png,experiment/laterality/edits/sample_1323_reversed.png,right,left,5.019688,0.003431
sample_1324,experiment/laterality/edits/sample_1324_original.png,experiment/laterality/edits/sample_1324_edited.png,experiment/laterality/edits/sample_1324_reversed.png,left,right,5.141695,0.002398
sample_1325,experiment/laterality/edits/sample_1325_original.png,experiment/laterality/edits/sample_1325_edited.png,experiment/laterality/edits/sample_1325_reversed.png,left,right,4.681639,0.004867
sample_1326,experiment/laterality/edits/sample_1326_original.png,experiment/laterality/edits/sample_1326_edited.png,experiment/laterality/edits/sample_1326_reversed.png,left,right,4.072622,0.003682
sample_1327,experiment/laterality/edits/sample_1327_original.png,experiment/laterality/edits/sample_1327_edited.png,experiment/laterality/edits/sample_1327_reversed.png,right,left,3.787333,0.002837
sample_1328,experiment/laterality/edits/sample_1328_original.png,experiment/laterality/edits/sample_1328_edited.png,experiment/laterality/edits/sample_1328_reversed.png,right,left,5.360722,0.002342
sample_1329,experiment/laterality/edits/sample_1329_original.png,experiment/laterality/edits/sample_1329_edited.png,experiment/laterality/edits/sample_1329_reversed.png,right,left,5.148561,0.003635
sample_1330,experiment/laterality/edits/sample_1330_original.png,experiment/laterality/edits/sample_1330_edited.png,experiment/laterality/edits/sample_1330_reversed.png,left,right,5.164911,0.002542
sample_1331,experiment/laterality/edits/sample_1331_original.png,experiment/laterality/edits/sample_1331_edited.png,experiment/laterality/edits/sample_1331_reversed.png,right,left,4.195921,0.004049
sample_1332,experiment/laterality/edits/sample_1332_original.png,experiment/laterality/edits/sample_1332_edited.png,experiment/laterality/edits/sample_1332_reversed.png,right,left,5.762684,0.002770
sample_1333,experiment/laterality/edits/sample_1333_original.png,experiment/laterality/edits/sample_1333_edited.png,experiment/laterality/edits/sample_1333_reversed.png,right,left,5.103077,0.003516
sample_1334,experiment/laterality/edits/sample_1334_original.png,experiment/laterality/edits/sample_1334_edited.png,experiment/laterality/edits/sample_1334_reversed.png,right,left,4.345739,0.002753
sample_1335,experiment/laterality/edits/sample_1335_original.png,experiment/laterality/edits/sample_1335_edited.png,experiment/laterality/edits/sample_1335_reversed.png,left,right,5.125827,0.003329
sample_1336,experiment/laterality/edits/sample_1336_original.png,experiment/laterality/edits/sample_1336_edited.png,experiment/laterality/edits/sample_1336_reversed.png,right,left,4.712460,0.003154
sample_1337,experiment/laterality/edits/sample_1337_original.png,experiment/laterality/edits/sample_1337_edited.png,experiment/laterality/edits/sample_1337_reversed.png,right,left,3.593865,0.002182
sample_1338,experiment/laterality/edits/sample_1338_original.png,experiment/laterality/edits/sample_1338_edited.png,experiment/laterality/edits/sample_1338_reversed.png,left,right,4.569805,0.002692
sample_1339,experiment/laterality/edits/sample_1339_original.png,experiment/laterality/edits/sample_1339_edited.png,experiment/laterality/edits/sample_1339_reversed.png,right,left,4.432830,0.003181
sample_1340,experiment/laterality/edits/sample_1340_original.png,experiment/laterality/edits/sample_1340_edited.png,experiment/laterality/edits/sample_1340_reversed.png,right,left,4.546832,0.002311
sample_1341,experiment/laterality/edits/sample_1341_original.png,experiment/laterality/edits/sample_1341_edited.png,experiment/laterality/edits/sample_1341_reversed.png,right,left,6.074363,0.003974
sample_1342,experiment/laterality/edits/sample_1342_original.png,experiment/laterality/edits/sample_1342_edited.png,experiment/laterality/edits/sample_1342_reversed.png,right,left,4.076075,0.003267
sample_1343,experiment/laterality/edits/sample_1343_original.png,experiment/laterality/edits/sample_1343_edited.png,experiment/laterality/edits/sample_1343_reversed.png,left,right,5.260858,0.002246
sample_1344,experiment/laterality/edits/sample_1344_original.png,experiment/laterality/edits/sample_1344_edited.png,experiment/laterality/edits/sample_1344_reversed.png,left,right,4.717096,0.003060
sample_1345,experiment/laterality/edits/sample_1345_original.png,experiment/laterality/edits/sample_1345_edited.png,experiment/laterality/edits/sample_1345_reversed.png,left,right,4.230547,0.002535
sample_1346,experiment/laterality/edits/sample_1346_original.png,experiment/laterality/edits/sample_1346_edited.png,experiment/laterality/edits/sample_1346_reversed.png,left,right,4.526818,0.003650
sample_1347,experiment/laterality/edits/sample_1347_original.png,experiment/laterality/edits/sample_1347_edited.png,experiment/laterality/edits/sample_1347_reversed.png,left,right,4.184257,0.002080
sample_1348,experiment/laterality/edits/sample_1348_original.png,experiment/laterality/edits/sample_1348_edited.png,experiment/laterality/edits/sample_1348_reversed.png,right,left,4.853137,0.004954
sample_1349,experiment/laterality/edits/sample_1349_original.png,experiment/laterality/edits/sample_1349_edited.png,experiment/laterality/edits/sample_1349_reversed.png,left,right,4.897685,0.002281
sample_1350,experiment/laterality/edits/sample_1350_original.png,experiment/laterality/edits/sample_1350_edited.png,experiment/laterality/edits/sample_1350_reversed.png,right,left,3.905228,0.002615
sample_1351,experiment/laterality/edits/sample_1351_original.png,experiment/laterality/edits/sample_1351_edited.png,experiment/laterality/edits/sample_1351_reversed.png,right,left,4.835086,0.003411
sample_1352,experiment/laterality/edits/sample_1352_original.png,experiment/laterality/edits/sample_1352_edited.png,experiment/laterality/edits/sample_1352_reversed.png,left,right,4.484965,0.003358
sample_1353,experiment/laterality/edits/sample_1353_original.png,experiment/laterality/edits/sample_1353_edited.png,experiment/laterality/edits/sample_1353_reversed.png,left,right,4.929095,0.002595
sample_1354,experiment/laterality/edits/sample_1354_original.png,experiment/laterality/edits/sample_1354_edited.png,experiment/laterality/edits/sample_1354_reversed.png,right,left,3.656304,0.004885
sample_1355,experiment/laterality/edits/sample_1355_original.png,experiment/laterality/edits/sample_1355_edited.png,experiment/laterality/edits/sample_1355_reversed.png,right,left,4.289990,0.002449
sample_1356,experiment/laterality/edits/sample_1356_original.png,experiment/laterality/edits/sample_1356_edited.png,experiment/laterality/edits/sample_1356_reversed.png,left,right,5.651009,0.003567
sample_1357,experiment/laterality/edits/sample_1357_original.png,experiment/laterality/edits/sample_1357_edited.png,experiment/laterality/edits/sample_1357_reversed.png,right,left,3.900850,0.003315
sample_1358,experiment/laterality/edits/sample_1358_original.png,experiment/laterality/edits/sample_1358_edited.png,experiment/laterality/edits/sample_1358_reversed.png,left,right,4.104631,0.006015
sample_1359,experiment/laterality/edits/sample_1359_original.png,experiment/laterality/edits/sample_1359_edited.png,experiment/laterality/edits/sample_1359_reversed.png,left,right,5.494712,0.003279
sample_1360,experiment/laterality/edits/sample_1360_original.png,experiment/laterality/edits/sample_1360_edited.png,experiment/laterality/edits/sample_1360_reversed.png,left,right,4.989301,0.002940
sample_1361,experiment/laterality/edits/sample_1361_original.png,experiment/laterality/edits/sample_1361_edited.png,experiment/laterality/edits/sample_1361_reversed.png,left,right,5.196623,0.002940
sample_1362,experiment/laterality/edits/sample_1362_original.png,experiment/laterality/edits/sample_1362_edited.png,experiment/laterality/edits/sample_1362_reversed.png,left,right,5.215650,0.003251
sample_1363,experiment/laterality/edits/sample_1363_original.png,experiment/laterality/edits/sample_1363_edited.png,experiment/laterality/edits/sample_1363_reversed.png,left,right,3.971757,0.002185
sample_1364,experiment/laterality/edits/sample_1364_original.png,experiment/laterality/edits/sample_1364_edited.png,experiment/laterality/edits/sample_1364_reversed.png,right,left,4.361567,0.004237
sample_1365,experiment/laterality/edits/sample_1365_original.png,experiment/laterality/edits/sample_1365_edited.png,experiment/laterality/edits/sample_1365_reversed.png,right,left,4.659831,0.003445
sample_1366,experiment/laterality/edits/sample_1366_original.png,experiment/laterality/edits/sample_1366_edited.png,experiment/laterality/edits/sample_1366_reversed.png,right,left,4.795637,0.003531
sample_1367,experiment/laterality/edits/sample_1367_original.png,experiment/laterality/edits/sample_1367_edited.png,experiment/laterality/edits/sample_1367_reversed.png,right,left,4.184769,0.003380
sample_1368,experiment/laterality/edits/sample_1368_original.png,experiment/laterality/edits/sample_1368_edited.png,experiment/laterality/edits/sample_1368_reversed.png,right,left,4.551402,0.002722
sample_1369,experiment/laterality/edits/sample_1369_original.png,experiment/laterality/edits/sample_1369_edited.png,experiment/laterality/edits/sample_1369_reversed.png,left,right,5.312555,0.002888
sample_1370,experiment/laterality/edits/sample_1370_original.png,experiment/laterality/edits/sample_1370_edited.png,experiment/laterality/edits/sample_1370_reversed.png,left,right,4.000032,0.005113
sample_1371,experiment/laterality/edits/sample_1371_original.png,experiment/laterality/edits/sample_1371_edited.png,experiment/laterality/edits/sample_1371_reversed.png,right,left,5.074290,0.002836
sample_1372,experiment/laterality/edits/sample_1372_original.png,experiment/laterality/edits/sample_1372_edited.png,experiment/laterality/edits/sample_1372_reversed.png,right,left,4.799081,0.002945
sample_1373,experiment/laterality/edits/sample_1373_original.png,experiment/laterality/edits/sample_1373_edited.png,experiment/laterality/edits/sample_1373_reversed.png,left,right,4.833270,0.002210
sample_1374,experiment/laterality/edits/sample_1374_original.png,experiment/laterality/edits/sample_1374_edited.png,experiment/laterality/edits/sample_1374_reversed.png,left,right,4.360079,0.004433
sample_1375,experiment/laterality/edits/sample_1375_original.png,experiment/laterality/edits/sample_1375_edited.png,experiment/laterality/edits/sample_1375_reversed.png,right,left,4.481442,0.003546
sample_1376,experiment/laterality/edits/sample_1376_original.png,experiment/laterality/edits/sample_1376_edited.png,experiment/laterality/edits/sample_1376_reversed.png,left,right,4.711397,0.002678
